author,content
AndrzejDuda,"Dziś w Warszawie wizyta i rozmowy dwustronne z Prezydent Estonii Kersti Kaljulaid. Wśród omawianych tematów: bezpieczeństwo w naszym regionie, odbudowa gospodarek w UE, sprawiedliwa transformacja energetyczna dla ochrony klimatu i środowiska, współpraca w ramach Trójmorza. 🇵🇱🤝🇪🇪 https://t.co/MVLzGlUkgN"
AndrzejDuda,"Jestem wstrząśnięty śmiercią funkcjonariusza Policji mł. asp. Michała Kędzierskiego. Zginął na służbie zabity przez bandytę. Nie ma zgody, aby ktokolwiek podnosił rękę na tych, którzy narażając życie służą społeczeństwu. Łącze się w bólu z Jego Bliskimi. Cześć Jego Pamięci!"
AndrzejDuda,"Oczywiście, macie rację: III Powstanie Śląskie to była insurekcja, która doprowadziła do „rezurekcji” Górnego Śląska dla Rzeczypospolitej (dla dociekliwych: resurrectio - zmartwychwstanie). 
I dzisiaj właśnie jest 100. rocznica wybuchu III Powstania Śląskiego. Chwała Bohaterom!🇵🇱"
AndrzejDuda,"Brawo! Siatkarze ZAKSA Kędzierzyn-Koźle pokonali w finale Ligi Mistrzów Itas Trentino 3:1 i zostali Mistrzem LM! Gratulacje! Dziękujemy!
Symboliczny, piękny sukces polskiej drużyny ze Śląska w przeddzień 100. rocznicy wybuchu III Powstania Śląskiego. Duma! https://t.co/aXFoVkrz9f"
AndrzejDuda,"Od 17 lat Polska współtworzy UE. Zadbajmy o dobrą przyszłość dla Europy wolnych narodów i równych państw. Jak ją zapewnić, będę debatował na Zamku Królewskim w Warszawie z Prezydentami czterech państw naszego regionu, 3 maja - w 230. rocznicę uchwalenia naszej Konstytucji."
AndrzejDuda,https://t.co/v8XBAYy5bo
AndrzejDuda,Brawa dla Andrzej Bargiela! Kolejny nadzwyczajny wyczyn i Biało-Czerwona na kolejnym sięgającym nieba szczycie. Gratulujemy i dziękujemy! 🇵🇱⛷
AndrzejDuda,"Wszystkich zainteresowanych informuję, że razem z Agatą zostaliśmy zaszczepieni przeciw COVID19 wczoraj w punkcie szczepień Wojskowego Instytutu Medycznego przy ul. Szaserów w Warszawie. Szczepienie przebiegło zgodnie z wszelkimi procedurami i czujemy się dobrze. #SzczepimySię"
AndrzejDuda,Dzisiaj dzień naszego rocznika. Właśnie zarejestrowałem się na szczepienie przeciw COVID19. A Ty?!? 😁👍💉 https://t.co/CG5xej1sII
AndrzejDuda,"78. rocznica Powstania w Getcie Warszawskim. 
Nie respektowano wobec Nich praw wojennych. Nie mieli szans zostać jeńcami. Mogli tylko iść pokornie na śmierć lub walczyć. Walczyć i zginąć albo walczyć i jakimś cudem przeżyć. Wybrali walkę. Wybrali męstwo. Cześć i Chwała Bohaterom! https://t.co/l9o03z31C8"
AndrzejDuda,13. kwietnia - Dzień Pamięci Ofiar Zbrodni Katyńskiej. Cześć i chwała Bohaterom! Wieczna pamięć Pomordowanym! PAMIĘTAMY! https://t.co/6SKAfQOKes
AndrzejDuda,"Odszedł Krzysztof Krawczyk. 
Młodzi może lekceważą taką muzykę albo nawet nie znają, ale nie ma wątpliwości, że jakiś rozdział w polskiej muzyce i rozrywce się zamknął. Z pewnością był Postacią. Tacy Artyści odchodzą ale nie umierają. Żyją w swojej twórczości. RiP"
AndrzejDuda,Wielki sukces Huberta Hurkacza! W pięknym stylu wygrał turniej tenisowy ATP #MiamiOpen Brawo! Gratulacje! Dziękujemy! Kolejny polski Tenisista na najwyższym światowym poziomie. Duma! 🇵🇱 https://t.co/KgPzwvyRlw
AndrzejDuda,"Proponuję zostawić @szymon_holownia w spokoju. Zaszczepił się, i dobrze. Chciał jak najszybciej? Nie On jeden. Więcej wyrozumiałości dla ludzkiej słabości. Pomijam już fakt, że wszelkie przejawy hejtu w Wielkanoc to po prostu wstyd! Wyluzujcie. Wesołego Alleluja!"
AndrzejDuda,"Wszystkim Państwu składam najserdeczniejsze życzenia spokojnych oraz pełnych zdrowia i pogody ducha Świąt Wielkanocnych. Niech ten czas Zmartwychwstania Pańskiego i symbolicznego odrodzenia ze śmierci do nowego życia, napełni każdego z nas optymizmem i nadzieją! (foto A.L.) https://t.co/tejTU940tu"
AndrzejDuda,"Polska Ambasador @PLinUN Joanna Wronecka została mianowana Specjalnym Koordynatorem ONZ ds. Libanu. Gratuluję tego sukcesu, który jest dodatkowo ważny w związku z misją polskiego kontyngentu „błękitnych hełmów” w tym kraju. Życzę powodzenia w nowej roli! Polska silna w ONZ! 🇵🇱🇺🇳"
AndrzejDuda,"Nad obroną polskiej gospodarki, zwłaszcza firm i miejsc pracy, przed skutkami pandemii pracowano z udziałem przedstawicieli rządu i PFR, także w Pałacu Prezydenckim. Wszyscy dawali z siebie wszystko, żeby pomóc. Wysoko oceniam wkład PFR w walkę ze skutkami kryzysu."
AndrzejDuda,"Informuję, że opublikowane dziś w SE  zdjęcia Agaty i moje z Krakowa podpisane jako: „Z ostatniej chwili!” pochodzą sprzed kilku tygodni #stopfakenews ! Stosownie do apeli rządu o nieprzemieszczanie się, od ostatniej soboty wszelkie nasze aktywności zewnętrzne zostały anulowane."
AndrzejDuda,WOW! Grupa Azoty ZAKSA Kędzierzyn-Koźle po raz pierwszy wystąpi w finale Ligi Mistrzów siatkarzy. Brawo! Gratulacje! Trzymamy kciuki za końcowy sukces!
AndrzejDuda,"Narodowy Dzień Pamięci Polaków ratujących Żydów pod okupacją niemiecką. Historie dobrych ludzi, wielkich serc i miłosierdzia. Wręczając odznaczenia czułem ogromne wzruszenie. Dziękuję! https://t.co/X5SWFKIi6M"
AndrzejDuda,"Pan Robert Lewandowski jest nie tylko znakomitym piłkarzem i niezwykłym człowiekiem ale przede wszystkim jest też wiernym synem Rzeczypospolitej, dumnym ze swojego pochodzenia. Gratulacje i podziękowania za postawę dla Pana Roberta całej Rodziny. https://t.co/40LLeN8gAl"
AndrzejDuda,"Dziś odszedł prof. Adam Zagajewski - poeta, eseista, prozaik, przedstawiciel pokolenia Nowej Fali. Członek PEN Clubu i Polskiej Akademii Umiejętności. 
Smutna wiadomość i duża strata dla polskiej literatury. RiP"
AndrzejDuda,"21 marca - Światowy Dzień Zespołu Downa - World Down Syndrom Day. „Społeczeństwo, w którym byłoby miejsce tylko dla osób w pełni sprawnych, całkowicie samodzielnych i niezależnych, nie byłoby społeczeństwem godnym człowieka.” Jan Paweł II - Watykan 2004 r. https://t.co/93y0eWvPMd"
AndrzejDuda,"Dobre wieści z Meksyku. Kapitan A. Lasota, którego oskarżono o przemyt, został właśnie oczyszczony z zarzutów. Może opuścić areszt. Działamy, aby jak najszybciej mógł wrócić do Polski. Konsul jest na miejscu, wspierał kapitana podczas całego procesu. Podziękowania dla @MSZ_RP !"
AndrzejDuda,"40 lat temu Bydgoszcz zapisała się w historii polskiej wolności. Szacunek dla Bohaterów tamtych dni!
#WydarzeniaBydgoskie https://t.co/vzsyMYfQVT"
AndrzejDuda,Warto przeczytać. Mocne i w punkt. https://t.co/HdL15AvT4P
AndrzejDuda,Cordial greetings to @GitanasNauseda and all the citizens of 🇱🇹 on the Day of Restoration of the Independence of the State of Lithuania. #31 years ago #Lithuania stood for freedom and sovereignty becoming the first country to leave #USSR.
AndrzejDuda,"Serdeczne gratulacje dla @GitanasNauseda i wszystkich mieszkańców 🇱🇹 z okazji rocznicy Przywrócenia Państwa Litewskiego.  #31 lat temu #Litwa opowiedziała się za wolnością i suwerennością stając się pierwszym krajem, który opuścił #ZSRR."
AndrzejDuda,Polish-Jordanian brotherhood in arms. Tribute to a fallen friend. 🇵🇱🇯🇴 #KingAbdullahll #WojskaSpecjalne #Jordan #RHCJO https://t.co/2g5Z9CU9Ut
AndrzejDuda,"Polscy żołnierze współpracują z sojusznikami w różnych częściach świata. Powstają więzi, które tworzą wspólną historię, braterstwo broni i pamięć 🇵🇱 🇯🇴  #Jordan #WojskaSpecjalne @RHCJO @KingAbdullahII https://t.co/2g5Z9CCz2V"
AndrzejDuda,"Wszystkim Paniom składam najserdeczniejsze życzenia wszelkiej pomyślności z okazji Międzynarodowego Dnia Kobiet. Niech eleganckie i życzliwe traktowanie będzie dla Pań codziennością! Dziękujemy, że jesteście ❣️Miłego dnia! 💐 https://t.co/kemE4i3uSD"
AndrzejDuda,I am deeply saddened by terrible news about the crash of a Ukrainian bus on A4/near Kaszyce in which 6 people lost their lives and several dozen were injured. My sincerest condolences to the families of the victims and all our Ukrainian friends @ZelenskyyUa !
AndrzejDuda,Piotr Żyła Mistrzem Świata! Brawo! Brawo! Brawo! Gratulujemy i dziękujemy! Jest moc! ;-)
AndrzejDuda,"W Dniu Myśli Braterskiej przekazuję serdeczny uścisk dłoni moim Przyjaciołom z harcerskich lat oraz wszystkim Druhnom i Druhom - Harcerkom i Harcerzom oraz Skautkom i Skautom - w czynnej służbie i w sercu. 
Proszę, przyjmijcie ode mnie bratnie słowo... https://t.co/bRfO0bjHKL"
AndrzejDuda,"Papcio Chmiel - Mistrz, który narysował naszą wyobraźnię. Podjąłem decyzję o nadaniu Henrykowi Jerzemu  Chmielewskiemu najwyższego odznaczenia Rzeczypospolitej - Orderu Orła Białego. Żegnaj Papciu. Spoczywaj w pokoju. RiP https://t.co/WJH4CQ8hI3"
AndrzejDuda,Dziś Prezydenci państw Grupy Wyszehradzkiej spotkali się w Rezydencji „Mewa” na Półwyspie Helskim. Nie przeszkodziła w tym nawet zaskakująco zimowa aura. Rozmawiamy o 30 latach V4 i wyzwaniach związanych z pandemią i jej skutkami. https://t.co/CbLA3Hwzby
AndrzejDuda,"Na Wieczną Wartę odeszła Pani Wanda Zalewska-Zdun, pseudonim „Rawicz”. Sanitariuszka w Zgrupowaniu „Żywiciel”. 
Wspaniała Pani Wando, zaszczytem i radością było Panią znać i spotykać uśmiechniętą na wielu uroczystościach. RiP https://t.co/tn4ZnHkxLA"
AndrzejDuda,"Dyskusją z Przedstawicielami organizacji harcerskich, PCK i Caritas rozpocząłem cykl spotkań z organizacjami biorącymi udział w walce z pandemią. Trzeba nie tylko podziękować Wolontariuszom ale też ustalić, co wymaga jeszcze naprawy, by system działał bezpieczniej i wydajniej. https://t.co/gPXONeGJjK"
AndrzejDuda,"22 stycznia. Rocznice, symbole, pożegnania. Polska opowieść. Polskie serca. Rocznica wybuchu Powstania Styczniowego. Wspomnienie urodzin Krzysztofa Kamila Baczyńskiego. Pożegnanie Lidii Lwow-Eberle. 
Pamięć! 🇵🇱 https://t.co/3QVdSCeqti"
AndrzejDuda,"Na Wieczną Wartę odszedł „Papcio Chmiel”, Henryk J. Chmielewski - rysownik, autor komiksów o przygodach Tytusa Romka i A’Tomka. Żołnierz AK i Powstaniec Warszawski. Harcerz 70 WDH. 
Dla ludzi mojego pokolenia, dorastających kiedyś na Jego komiksach, kończy się jakaś epoka. RiP."
AndrzejDuda,"Przez pandemię tradycyjne spotkanie z Przedstawicielami kościołów i związków wyznaniowych oraz mniejszości narodowych i etnicznych, odbyło się online. Cieszę się, że mogliśmy się spotkać. 
Wszyscy tworzymy polską wspólnotę. Dziękuję, że jesteśmy razem! 🇵🇱 https://t.co/GphgkD2MXA"
AndrzejDuda,"My sincerest congratulations to @JoeBiden on becoming the 46th POTUS! I am looking forward to closely cooperating with you, Mr. President, on further strenghtening the Polish-American Strategic Partnership. God bless Poland and God bless America! 🇺🇸🇵🇱"
AndrzejDuda,"Postępowanie władz rosyjskich wobec Aleksieja Nawalnego nie może nie mieć konsekwencji dla relacji społeczności międzynarodowej z tym krajem. W imieniu Polski - członka Rady Praw Człowieka ONZ, apeluję o międzynarodową solidarność w tej sytuacji."
AndrzejDuda,Tyle lat polscy sympatycy narciarstwa alpejskiego czekali na taki sezon! I doczekaliśmy się. Brawo Pani Maryno! Podziękowania dla całej Ekipy! 🇵🇱👏👍 https://t.co/vJF1nRfC3Q
AndrzejDuda,"Polskie lasy to wspólne dobro, które musimy chronić. Wszelkie zmiany związane z naszym przyrodniczym dziedzictwem wymagają szerokich konsultacji, dlatego dziś do Pałacu zaprosiłem Pana Premiera @MorawieckiM, przedstawicieli Rządu, Leśników i @LPanstwowe. https://t.co/SeCqg3uaJm"
AndrzejDuda,"Laisvė to po litewsku wolność. Iluminacja na fasadzie Pałacu Prezydenckiego w 30. rocznicę Wydarzeń Styczniowych na Litwie jest znakiem pamięci i szacunku Polaków dla Obrońców Wolności z 1991 roku z Wilna. 
#30Sausio13 #January13 https://t.co/s1a6ySvb5y"
AndrzejDuda,"Wydarzenia w Waszyngtonie to wewnętrzna sprawa Stanów Zjednoczonych, które są państwem demokratycznym i praworządnym. Władza zależy od woli wyborców, a nad bezpieczeństwem państwa i obywateli czuwają powołane do tego służby. Polska wierzy w siłę amerykańskiej demokracji."
AndrzejDuda,Kamil Stoch Królem Czterech Skoczni! Brawo! Kolejne wielkie zwycięstwo Pana Kamila w tym Turnieju. Piękny triumf w wielkim stylu. Dziękujemy z całego serca za te piękne chwile radości w trudnych czasach. Podziękowania i wielkie brawa dla całej polskiej Ekipy! 🇵🇱Szacunek! 👏👍
AndrzejDuda,"Wielki smutek. Odeszła Pani Lidia Lwow-Eberle. Była sanitariuszką 5. Brygady Wileńskiej AK. Towarzyszką życia majora Z. Szendzielarza „Łupaszki”. W listopadzie świętowaliśmy Jej 100 urodziny. Razem z Agatą przesyłamy wyrazy współczucia Najbliższym i Przyjaciołom Pani Lidii.
RiP https://t.co/u98bD3V8nN"
AndrzejDuda,"Drodzy TT-owicze! Składamy Wam najserdeczniejsze życzenia Szczęśliwego Nowego Roku! Niech cały upłynie w zdrowiu, spokoju i wszelkim powodzeniu. A przede wszystkim niech to będzie, dla PL 🇵🇱- dla Wszystkich i dla Każdego, bardzo dobry 2021 rok! Miłego wieczoru sylwestrowego! 🥂🍾 https://t.co/f1KU6bSOqO"
AndrzejDuda,"Bardzo dziękuję wszystkim zaangażowanym w wypracowanie rozwiązań wspierających branżę turystycznych przewozów autokarowych w bardzo trudnych czasach. Mam nadzieję i życzę, by 2021 rok był dla Państwa pomyślny! https://t.co/WSDc6RBbZl"
AndrzejDuda,"Drodzy TT-wicze! Jesienna pogoda może nie nastraja wigilijnie ale mimo wszystko bądźmy pełni dobrych myśli - choinki ubrane, serca otwarte! Składam Wszystkim serdeczne życzenia spokojnych i szczęśliwych Świąt Bożego Narodzenia, pełnych zdrowia, ciepła i radosnej nadziei na lepsze"
AndrzejDuda,"Z Panią Redaktor Dorotą Gawryluk sympatycznie rozmawiamy w Belwederze przed wywiadem na antenie @PolsatNewsPL . Prezydent Gabriel Narutowicz, Marszałek Józef Piłsudski i Min. Błażej Spychalski patrzą ;-) https://t.co/uz1TUVq8wc"
AndrzejDuda,Działania w sprawie polskich kierowców samochodów ciężarowych zablokowanych w Wielkiej Brytanii z powodu zamknięcia granicy przez Francję: https://t.co/QodvJSiyU5
AndrzejDuda,"W tym roku pandemia nie pozwoliła na świąteczną wizytę u naszych Żołnierzy. 
Dziś składaliśmy sobie życzenia podczas wideokonferencji z Żołnierzami, którzy służą w kraju i na misjach poza granicami. 
Dziękuję za Waszą służbę! 
Na Boże Narodzenie wszystkiego co najlepsze! https://t.co/fGEOusIds0"
AndrzejDuda,Gratulacje dla Pana Roberta Lewandowskiego @lewy_official ! Wspaniały sukces! Dziękujemy za piękną sportową i patriotyczną postawę. Brawo! #FIFAFootballAwards
AndrzejDuda,"„Nie płaczcie matki, to nie na darmo, 
nad stocznią sztandar z czarną kokardą.
Za chleb i wolność i nową Polskę, 
Janek Wiśniewski padł.”
#Grudzień70 Pamiętamy! https://t.co/VBjoMmT1Zu"
AndrzejDuda,"Rolnictwo jest jedną z najważniejszych dziedzin naszej gospodarki, a zapewnienie możliwości rozwoju polskiej wsi należy do priorytetów mojej prezydentury. Dlatego dziś powołałem Radę ds. Rolnictwa i Obszarów Wiejskich. Dziękuję za dobre, inauguracyjne spotkanie! https://t.co/ySW1J82btY"
AndrzejDuda,"Pandemia wymusiła na wielu z nas zmianę trybu pracy. Większość moich spotkań odbywa się online, tak jak dzisiejsze cykliczne spotkanie z ministrami mojej Kancelarii. Przy okazji widok na prezydencką bibliotekę, systematycznie wzbogacaną przez kolejnych Prezydentów RP. https://t.co/gMfzVIzCGE"
AndrzejDuda,"Betlejemskie Światło Pokoju, to symbol dobra, braterstwa i służby. Cieszę się, że dziś, jak co roku, razem z Agatą otrzymaliśmy je od harcerek i harcerzy @ZHP_PL. 
Dziękujemy! Czuwaj! https://t.co/kfevPr5ANu"
AndrzejDuda,"Zwołałem spotkanie przedstawicieli Rządu oraz Rady Organizacji Harcerskich, aby omówić sprawę ważną dla tysięcy harcerzy i ich rodziców - czy i jak będzie można brać udział w Harcerskiej Akcji Zimowej. Jako Protektorowi Ruchu Harcerskiego, zależy mi na bezpiecznych rozwiązaniach. https://t.co/cRUSen5UZT"
AndrzejDuda,"Dziś w Pałacu Prezydenckim odbyło się kolejne w tym roku posiedzenie Rady ds. Przedsiębiorczości. Te konsultacje są szczególnie ważne w czasie, kiedy tak wielu Przedsiębiorców zmaga się ze skutkami pandemii. Dziękuję Państwu, że dzielicie się ze mną swoimi opiniami i sugestiami. https://t.co/V8R4TdrpHw"
AndrzejDuda,"Przed nami #NarodowyProgramSzczepień. Dlatego zaprosiłem na spotkanie Premiera @MorawieckiM i przedstawicieli Rządu. Zależy mi na tym, aby ten proces przebiegał sprawnie, a podejmowane decyzje były trafne, skuteczne i spotykały się ze zrozumieniem. 
Po pierwsze zdrowie Polaków! https://t.co/UHzfkzqDJl"
AndrzejDuda,"Dziś w nocy odszedł Pan Piotr Machalica - wybitna Postać polskiej sceny teatralnej, filmowej i piosenki aktorskiej. Swoimi rolami potrafił bawić ale i skłaniać do refleksji. Będzie Go brakowało. Smutny dzień. RiP."
AndrzejDuda,13 grudnia. Dzień pamięci o Ofiarach stanu wojennego. Pod Krzyżem na Placu Piłsudskiego zapaliłem znicz. Ogień pamięci płonie również w oknie Pałacu Prezydenckiego. Pamięć o Nich jest naszym obowiązkiem. https://t.co/ma6KVEwCvy
AndrzejDuda,"Zapraszam do obejrzenia rozmowy o szczepionce na koronawirusa (SARS_CoV_2). Rozmawiam z ekspertami: prof. Andrzejem Horbanem, prof. Krzysztofem Simonem i prof. Jarosławem Pinkasem https://t.co/1f7iZvftBv"
AndrzejDuda,O szczepionce na COVID19. Poważnie. https://t.co/OjajohPhFz
AndrzejDuda,Po udanej wizycie w Republice Czeskiej🇨🇿 pozdrawiam Państwa już z Warszawy🇵🇱. https://t.co/g4btl19iNf
AndrzejDuda,"Děkuji svému příteli prezidentu Miloši Zemanovi @HradOfficialENG @HradOfficial za dobré setkání. Je pro naše sousedské vztahy důležité 🇵🇱🇨🇿, že i navzdory pandemii #COVID19 se nám podařilo setkat a že pokračujeme v naši konstruktivní spolupráci v mnoha oblastech. https://t.co/EMEnPxTYgP"
