author,content
krzysztofbosak,"Niestety media nigdy w Polsce tego tak nie przedstawiały, bo rekompensuje się straty albo istotne ryzyka, a tymczasem w optyce wpływowych mediów integracja europejska miała zawsze same zalety!"
krzysztofbosak,Drugi absurd: na odcinku Płońsk-Łomianki są większe ograniczenia prędkości niż w granicach Warszawy na tej samej drodze wyglądającej tak samo albo i gorzej.
krzysztofbosak,To ja dorzucę coś od siebie: wjeżdżając ostatnio z Łomianek do Warszawy DK7 rozbawiła mnie liczba znaków drogowych. Istny las. Zaciekawiło mnie to i zacząłem liczyć. Jadąc przepisowo w ciągu minuty naliczyłem ok. 60. Średnio jeden co sekundę bez przerwy! Niezły absurd
krzysztofbosak,"Czy uważsasz, że kolejny polski rząd powinien wstrzymać spłatę długu UE, zatwierdzonego w 2020 roku przez rząd PiS i rządy innych państw członkowskich, w sytuacji gdy Bruksela z powodów politycznych nie przekazała przewidzianej dla Polski części pożyczonego wspólnie kapitału?"
krzysztofbosak,"Kolejny przykład na to, że ten rząd nie ma żadnej spójnej polityki: w sferze finansów publicznych zobowiązał się wobec UE (po co?) do większego rygoryzmu fiskalnego, a jednocześnie do Sejmu skierował przepisy luzujące reguły fiskalne

Nie szukajcie w tym logiki, bo jej tam nie ma"
krzysztofbosak,⬇️
krzysztofbosak,"Anarchia. Każdy w tym rządzie gra w inną stronę w fundamentalnych zupełnie sprawach typu energetyka, podatki, polityka unijna. Nikt nad tym już chyba nie panuje."
krzysztofbosak,"Niezmiennie dziwi brak samoświadomości utylitarystów, którzy chyba nie wiedzą, że wyznają etykę utylitaryzmu i za każdym razem reagują dziecięcym oburzeniem gdy napotkają na kogoś wyznającego etykę katolicką, w której minimalizowanie sumy cierpień nie jest jedynym paradygmatem"
krzysztofbosak,"Relacje Polski z UE ws. KPO wypełniają znamiona typowej umowy lichwiarskiej:

- przymusowe położenie osoby biorącej pożyczkę
- niejasna umowa
- zmiana warunków w trakcie i rosnące koszty

Na wolnym rynku nikt rozsądny, mający świadomość prawną, nie zawarłby takiej umowy."
krzysztofbosak,"Nie tylko socjalizm, ale także nacjonalizm, narodowy konserwatyzm oraz katolicka nauka społeczna krytykują ciemne strony globalizacji"
krzysztofbosak,"Ale Pan rozumie, że nie da się zwiekszyć podaży mieszkań w stopniu nieproporcjonalnym do dostępnych w gospodarce czynników produkcji, takich jak ziemia, kapitał i praca? Oraz że zagraniczne fundusze nie nabywają tu mieszkań charytatywnie, ale po to by czerpać zysk=odpływ kapitału"
krzysztofbosak,Tak się kończy umawianie się z oszustami
krzysztofbosak,"Na marginesie: znajomy samorządowiec ostatnio relacjonował mi, że znaczna część aktów notarialnych z transakcji na rynku wtórnym to z kolei kapitał ze wschodu."
krzysztofbosak,"Uroki jednolitego rynku UE, o których nikt poza nami nie mówił w debacie przedakcesyjnej. Wykup nieruchomości przez obcokrajowców to nie była tylko teoria. Teraz młody Polak ma rywalizować z funduszami finansowymi inwestującymi oszczędności dziesiątki razy bogatszych narodów"
krzysztofbosak,Uwaga Podlasie!
krzysztofbosak,"Pamiętacie jak PiS chwalił się 15 lat temu, że negocjując Traktat Lizboński osiągnął sukces, wyłączając Polskę spod Karty Praw Podstawowych UE?

No więc właśnie wychodzi, że także w tej sprawie kłamali."
krzysztofbosak,"Kilka niewygodnych pytań do rządu. Czy Buda i Puda się zakiwali, a Polska straci pieniądze? Co działo się w zaciszu gabinetów na spotkaniach z eurokratami?"
krzysztofbosak,"Waśnie na konferencji prasowej zapowiedzieliśmy, że w drodze interpelacji zażądamy od rządu wyjaśnień o chodzi z tą krytyczną samooceną. Brzmi to jak smutny żart, ale do tego rządu nie można mieć żadnego zaufania, więc kto wie co tam nieoficjalnie deklarowali"
krzysztofbosak,Bezprawie UE w gospodarowaniu pieniędzmi należnymi Polsce pogłębia się
krzysztofbosak,"Szacunek „zarobku” Polski na odbudowie Ukrainy na poziomie ponad 3% PKB brzmi kompletnie fantastycznie. Reszta danych ciekawa bo przedstawia dramat gospodarczy naszego napadniętego sąsiada, który to dramat przez kolejne lata będzie promieniował także i na naszą gospodarkę"
krzysztofbosak,"Formalnie rzecz biorąc wszyscy tu mają rację. @pfizer twierdził, że zatrzymanie transmisji jest jego „najwyższym priorytetem”. Nie twierdził jednak, że prowadził badania tej kwestii. Zwykły marketingowy bełkot, zapewne konsultowany z prawnikami. Kto dał się nabrać ten naiwny 🤷🏼"
krzysztofbosak,"Nigdy nie wypowiedziałem się generalnie przeciw buspasom.

Pańskie teorie łączące buspas z Rosją szczerze mnie rozbawiły, szczególnie jeśli pisał Pan z przekonaniem, a nie złośliwie 😆"
krzysztofbosak,Ważny wątek i pod spodem ciekawy komentarz prezesa NBP. Pośród wszystkich uwag warto zwrócić uwagę na prognozę o nadchodzącym kryzysie zadłużenia. Wbrew gęganiu lewicowych ekonomistów dług publiczny nie jest bezpiecznym suwakiem do regulowania tempa rozwoju w dowolnym zakresie.
krzysztofbosak,"Symulujecie rozwiązywanie problemów, które sami stworzyliście (może nie Ty osobiście, ale Twoi liderzy) wpychając Traktatem Lizbońskim Polskę głęboko w łapska eurokratów. Nie wierzę Wam że cokolwiek zaryzykujecie i osiągniecie. Niemniej czekamy na projekt. Ocenimy gdy się pojawi."
krzysztofbosak,"To jest w ogóle zabawne, że minister rządu, który wzmocnił UE i na jej forum ustami premiera *sam proponował* wprowadzenie 5 nowych europodatków, z których jeden już płacimy (od plastiku), a pozostałe są dopinane (np.cło węglowe), przekonuje że ustawą zlikwiduje unijny system ETS"
krzysztofbosak,"Mówimy o odrzuceniu tej polityki od 2013 roku! Dlaczego weszliście do rządu, który ją wdraża i umacnia? Gdzie byliście gdy w 2020 Wasz rząd poparł w UE radykalizację tej polityki - zwiększenie celu redukcji emisji z 40% na 55%? Co to znaczy „nie ma zgody” gdy głosujecie z PiS?"
krzysztofbosak,"- Zdjęcie wrzucił Philippe Close, burmistrz Brukseli, a przedstawia ono „warsztaty cyfrowe” dla mieszkańców stolicy Belgii - poinformował w kolejnym wpisie @delestoile"
krzysztofbosak,"No i co z tego? @KONFEDERACJA_ nie jest dla fanatyków poprawności politycznej. Dla takich są pozostałe partie z ich śliskimi, koniunkturalnymi liderami. A nasi wyborcy albo się z tym zgadzają albo nie, ale nie jest to dla nich materiał na żadną aferę. Mamy ważniejsze rzeczy."
krzysztofbosak,"Na zdjęciach między innymi ze znanym twitterowiczem, rękodzielnikiem, eksemigrantem, działaczem narodowym i góralem @KrocpokZboj 😉"
krzysztofbosak,Na pierwszym zdjęciu chłopiec odpowiada na moje pytanie ile ma lat (o jeden więcej niż pokazuje 🙂)
krzysztofbosak,"Dobry przykład jak instytucje UE tracą pieniądze podatnika. Europosłowie robią sobie z Polski cel turystyki politycznej w sprawach, w których UE nie ma traktatowych kompetencji. Swoją drogą jak już przyjadą to może nauczą się jak chronić prawo do życia. Chętnie im to wytłumaczę."
krzysztofbosak,"W Warszawie dziś były emocje kongresowe, ale sporo dzieje się także poza stolicą. My właśnie skończyliśmy spotkanie otwarte w Żywcu. Wcześniej konferencja prasowa na rynku, rozdawanie plakatów i zwiedzanie. Pięknie tutaj. A już wkrótce ruszamy w drogę do domu po 3-dniowej trasie!"
krzysztofbosak,"Gratulacje dla @SlawomirMentzen - nowego lidera @Partia_KORWiN! Zmiana pokoleniowa dokonała się niemal jednogłośnie, a ustępujący @JkmMikke otrzymał brawa i podziękowania w dobrym stylu👌🏻"
krzysztofbosak,"Za godzinę rozpocznie się kongres naszych koalicjantów z @Partia_KORWiN. Koleżankom i Kolegom podróżującym na to wydarzenie życzymy bezpiecznej drogi i udanych obrad! Niech @KONFEDERACJA_ będzie coraz silniejsza dzięki Waszej energii, ideowości i zaangażowaniu!"
krzysztofbosak,"Wystarczyłaby zmiana w ustawie, wymagająca aby zmniejszenie przepustowości dróg łączących dwie jednostki samorządu mogło się odbyć wyłącznie na bazie porozumienia między dwoma samorządami, a nie poprzez jednostronną blokadę pasów ruchu.

Chyba @pisorgpl nie wspiera @trzaskowski_?"
krzysztofbosak,Uwaga Żywiec! Zapraszam już dziś: https://t.co/mc4xscAB49
krzysztofbosak,"Prokuratura UE potwierdziła dziś, że prowadzi śledztwo ws. nabycia szczepionek na covid w UE. Odmawia podania jakichkowiek dalszych szczegółów. Sprawa może mieć związek z kontrowersjami wokół szefowej Komisji Europejskiej, która odmawia ujawnienia swoich smsów z szefami Pfizera"
krzysztofbosak,"Podziękowania dla mieszkańców Chrzanowa za długą i szczegółową dyskusję. Prawie dwie godziny o energetyce i elektromobilności. Być może dlatego, że nasz lokalny lider @bartwilczynski jest inżynierem. Fajne jest to, że każde nasze lokalne spotkanie jest inne, ma swoją specyfikę!👍🏻"
krzysztofbosak,Mocne
krzysztofbosak,"Obecnie jest już jasne, że Horban w tej wypowiedzi przedstawiał swój stan wiedzy o teorii szczepień, a nie wiedzy o wynikach konkretnych badań nad konkretnymi preparatami konkretnych firm. 

Media wtedy powinny informować, że Horban jeszcze nic nie wie o nowych szczepionkach."
krzysztofbosak,"Jeden z tysięcy przykładów. Media pozornie opozycyjne powielały propagandę rządu prawie bez przerwy, a teraz się okazuje że właściwie nikt nic nie mówił. Komedia!"
krzysztofbosak,"Skala tego jak przedstawiciele elit medialnych i pseudoeksperckich zmieniają zdanie zależnie od tego jak im wygodnie i wypierają to co było dominującą, oficjalną narracją zaledwie rok wcześniej jest wprost trudna do ogarnięcia."
krzysztofbosak,"Pańskie zdanie „Nikt nie twierdził, ze szczepienie wprost ogranicza transmisję, tylko ze ogranicza zachorowalność” jest literalnie nieprawdziwe. I oczywiście gdy wprowadzano segregację sanitarną argument o odpowiedzialności za innych był używany prawie bez przerwy."
krzysztofbosak,"Blisko, blisko, coraz bliżej…"
krzysztofbosak,"Dziś na konferencji prasowej w Jaworznie przed znów niedziałającym nowym blokiem energetycznym Tauronu postawiliśmy pytania do rządu, na które Polacy muszą poznać odpowiedzi"
krzysztofbosak,"Jeśli ktoś nie potrafi pisać wyraźnie to może oświadczenie majątkowe wypełnić na komputerze albo może mu je wypełnić asystent. Jedynym wymaganym odręcznym elementem jest podpis na końcu dokumentu.

PS
Ajchler to kolejny polityk lewicy (kiedyś SLD) na zapleczu obecnego rządu."
krzysztofbosak,Dzięki za dobre spotkanie w Sosnowcu! Naprawdę miło było Was widzieć - niektórych po dłuższej przerwie! A już jutro konferencja prasowa przed znów niedziałającą elektrownią w Jaworznie a później spotkanie w Chrzanowie!
krzysztofbosak,Stadnej natury przedstawicieli świata elit nie oszukasz. Jeśli całe stado baranów zaczęło jak na komendę beczeć w ten sam sposób już samo to dawało do myślenia. Głupi ten kto powtarzał za nimi!
krzysztofbosak,"Co za niespodzianka! Przedstawiciele koncernów farmaceutycznych, rządu, partii opozycyjnych, świata mediów i tzw. eksperci kłamali ws. wpływu szczepień na covid na transmisję wirusa. Wiemy o tym dzięki zeznaniom złożonym przed komisją Parlamentu Europejskiego."
krzysztofbosak,Życzę powodzenia 😉
krzysztofbosak,"System miał być domknięty. Plany różnych „transformacji” i „celów rozwojowych” byly już napisane. Odpowiednie polityki przygotowane, oswajane propagandowo i powoli wdrażane. Ale sprawa się rypła bo Konfederacja zmusiła PiS żeby częściowo udawał coś innego. Zyskaliśmy kilka lat."
krzysztofbosak,"Zważywszy na to co nastąpiło później, czyli poparcie wszystkich partii dla kompetencyjnego wzmocnienia UE, dla rozdymania soc-populizmu i dla obłędu antyobywatelskiej legislacji covidowej, to wejście naszej jedenastki do Sejmu  wydaje się wręcz opatrznościowe. Stopa między drzwi."
krzysztofbosak,"Dokładnie dziś wypada 3. rocznica istotnego zwrotu w polskiej polityce - powrotu ideowej prawicy do Sejmu. 13.10.2019 Konfederację poparło 1,26 miliona Polaków, krzyżując tym samym plany establishmentu, by izolować poza parlamentem siły konserwatywne, narodowe i wolnościowe👌🏻"
krzysztofbosak,"Powierzchowni publicyści, którzy ciągle powielają nieprawdziwy mit o wspaniałej integracji imigrantów w USA i udanym eksperymencie wielokulturowego i wielonarodowego społeczeństwa mogą zaktualizować sobie bazę danych.

Być może nawet w USA jest średnio więcej konfliktów niż w UE."
krzysztofbosak,"Zgoda. Brak limitów cen energii dla firm zatrudniających powyżej 250 osób doprowadzi do bankructw lub znaczącego podniesienia cen, co w obu przypadkach i tak uderzy w społeczeństwo i konkurencyjność polskiej gospodarki"
krzysztofbosak,"Tak. Warto podkreślić, że w tle są nie tylko interesy polityczne, ale także niemiecko-węgierskie powiązania gospodarcze, które Orban i jego otoczenie świadomie wspierają i kreują, także przez relacje osobiste z liderami niemieckiego przemysłu:
https://t.co/qE3eN0VZbi"
krzysztofbosak,"Od jutra ruszam w trasę na spotkania z sympatykami Konfederacji! Odwiedzę Sosnowiec, Chrzanów, Żywiec, Konin i Pabianice, a w kolejnych dniach także inne miasta. Zapraszam serdecznie i do zobaczenia! https://t.co/Dm8Ujl8qVy"
krzysztofbosak,"Dziękuje za zaproszenie i dyskusję! 
@BochynskaNikola @CyberDefence24"
krzysztofbosak,"Warto przypomnieć aktywność rządu, który sugerował samorządom zmieniać swoje uchwały prorodzinne, nawet jeśli nie ma w nich żadnych niewłaściwych treści, a jedynie zostało rzucone takie oskarżenie.

6 października ten nacisk oficjalnie potwierdziła komisarz UE @ElisaFerreiraEC"
krzysztofbosak,"Pytamy jak rząd reaguje na próbę wymuszenia na Polsce stosowania Karty Praw Podstawowych UE, z której wyłączenie Polska uzyskała poprzez Protokół Brytyjski.

Czy jedyną reakcją było pismo @waldemar_buda do samorządowców, który 15.09.2021 naciskał na akceptację poprawności polit.?"
krzysztofbosak,"Natomiast już jutro zapraszam na spotkanie ze mną i @JerzyJanoska w Sosnowcu, a w kolejnych dniach także w Chrzanowie, Żywcu, Koninie, Pabianicach i innych miastach! https://t.co/Uw1kF0yBXo"
krzysztofbosak,Zaś dziś o 15:30 zapraszam na panel z moim udziałem w ramach konferencji #Cyber24Day organizowanej przez @CyberDefence24 https://t.co/CHIFRkScQr
krzysztofbosak,Dziś o 12:00 zapraszam do Sejmu na konferencję ws. bezprawnego procederu @EU_Commission opisanego przez @oko_press - wstrzymywania środków UE dla samorządów za rzekome łamanie nieratyfikowanej przez RP Karty Praw Podstawowych. W interpelacji zapytam rząd o reakcję na te naciski.
krzysztofbosak,Częściowo trafne i ciekawe uwagi człowieka stojącego na czele bardzo kosztownej i zbędnej instytucji bez realnych kompetencji ani wspólnego programu działania
krzysztofbosak,Nowy budynek pod Warszawą dla imigrantów zbudowany przez SG za ponad 40 milionów złotych
krzysztofbosak,Tam zapraszają tylko partie wygodne dla rządu
krzysztofbosak,"Kultura rozpada się coraz bardziej na różne nurty, różne systemy wartości i podobnie jest z instytucjami społecznymi. Małżeństwo na czas „kręcenia” i małżeństwo by sobie służyć aż do śmierci to dwie różne instytucje. Trzeba dobrze szukać małżonka, żeby nie było nieporozumienia."
krzysztofbosak,Czy w polskiej polityce jest obecna współczesna odsłona kultu cargo? Zapraszam do lektury wątku
krzysztofbosak,"Dziś w programie Śniadanie Rymanowskiego @PolsatNewsPL jesteśmy z @KarinaBosak całą rodziną, prosto ze ślubu i wesela @urbaniak_michal i @MarikaZenowicz, które dziś w nocy było pod Lubawą! 🙂 https://t.co/FS7CIA8PQT"
krzysztofbosak,"Jeden z inspiratorów i kibiców szkodliwych, pochopnych decyzji rządu Morawieckiego"
krzysztofbosak,"Zaczęliśmy @6_DzienTygodnia w @RadioZET_NEWS, zapraszam do słuchania"
krzysztofbosak,"Coraz więcej takich doniesień z wielu stron, a to dopiero początek. Wielu małych i mikroprzedsiębiorców z branży gastronomicznej rozważa właśnie zakończenie działaności…"
