author,content
jordanbpeterson,"Because why would being discussed internationally as a Nazi by a major university cause ""reputational damage?"" https://t.co/iDhZLdIyfn"
jordanbpeterson,"Watch how she uses her eyes at the very end of this clip ""like, really, do you find all this as absurd as cool me?"" all communicated in one sideways glance"
jordanbpeterson,"Wrong. The emerging psych literature indicates that clinical sadism itself is a significant contributing factor and the effects are not small. Given that psychopathy, narcissism and Machiavellianism also all contribute this problem should not be handwaved away."
jordanbpeterson,Gender-Affirming Treatment of Gender Dysphoria in Youth: A Perfect Storm Environment for the Placebo Effect—The Implications for Research and Clinical Practice | SpringerLink https://t.co/kAMXPArbQW
jordanbpeterson,It's time for @BlackRock to do the same. There is no excuse for their faux-moralizing manipulations @tedcruz @RandPaul @SenMikeLee
jordanbpeterson,Read the comments section here for many brief bios of encounter with female-type antisocial behaviour: fun fun fun for the sadists: https://t.co/dyUlW6ddu4
jordanbpeterson,Is this the same leftist rag ⁦@guardian⁩ that has been pushing net zero for years? Now claiming compassion for the freezing poor.... https://t.co/vbSZoa8otT
jordanbpeterson,"Make sense of LULz, all you advocating single-mindedky for the virtues of anonymity, keeping in mind the fact that outright sadism is now included in the dark constellation of personality traits associated with trolling. https://t.co/1HhC9PgC4R"
jordanbpeterson,And as I have said repeatedly: I don't think that such postings should be banned; just that anonymous accounts should be separated from the accounts of real people. I'm open to better ideas. But the online facilitation of psychopathic behaviour presents a clear and present danger
jordanbpeterson,The issue that those touting the advantages of anonymity won't face is that an emerging scientific literature indicates that a very large proportion of such posters are characterized by the presence of psychopathic and narcissistic traits @ScottAdamsSays
jordanbpeterson,Blackouts will trigger a people’s revolt against the new eco-tyranny https://t.co/s7SMLiwPAO
jordanbpeterson,From the brilliant pen of one Sheila Goodyear https://t.co/mLhwn2Jseo
jordanbpeterson,This is actually not a parody. Take note @TheBabylonBee you've got nothing on @CBCNews https://t.co/tlHvCRv723
jordanbpeterson,Canadians: Your $1.2 billion in subsidy to @CBC @CBCNews at work.
jordanbpeterson,COVID alarmists are now the ones spreading misinformation | National Post https://t.co/F7sgqMn9Cd
jordanbpeterson,I'm afraid most Canadians are too wilfully blind or too overwhelmed by lies to care. PARDY: Invoking the Emergencies Act was clear overreach | Toronto Sun https://t.co/77nkA9z7sf
jordanbpeterson,Think about this for a minute: from Alex Epstein's Fossil Future: https://t.co/lMokhaoJhR
jordanbpeterson,Explain the liabilities please @VivekGRamaswamy
jordanbpeterson,"""mandatory ESG reporting"" absolutely equals forced compliance with the radical leftist eco-fascist agenda (see @VivekGRamaswamy for more details Canadians). The Americans are already starting to reject this; Vanguard did today https://t.co/B7INJRoA8Y"
jordanbpeterson,"The ""Liberals"" you support did this ⁦@globeandmail⁩  https://t.co/ExuGbdhm6w"
jordanbpeterson,Do they get to sleep with Meghan or Harry? Or both?
jordanbpeterson,Young people: read these two books: https://t.co/U7xjTdXmIv and https://t.co/21srbxEazf
jordanbpeterson,What's The Most Painful Thing You've Been Told? - Jordan Peterson https://t.co/WFIOnIXnXX via @YouTube
jordanbpeterson,"I'm not a man. I'm red skull. Remember? And I had dozens of Soviet paintings, and still do. Just so I wouldn't and won't forget. Millions dead. Bloody leftists. And I entertained kids with that outfit on Halloween."
jordanbpeterson,I wish I had said that.
jordanbpeterson,Particularly not compulsory vaccines for children.  Inexcusable.
jordanbpeterson,We have one: NetZero: the slogan of imbeciles.
jordanbpeterson,"Thugs, that is. Or ""things.""
Take your choice :)"
jordanbpeterson,I find myself inexplicably attracted to the new guy @GadSaad
jordanbpeterson,More stunning self-flagellating divisive Eastern Canada glitterati faux-moralism from guess who? @globeandmail
jordanbpeterson,"""green groups furious"" the most redundant headline ever"
jordanbpeterson,Force @JustinTrudeau to steal your money again....
jordanbpeterson,Start another GoFundMe @BJdichter
jordanbpeterson,"Canada is currently a very stupid and careless place. It happened to them, folks; it can certainly happen to you."
jordanbpeterson,But what is a normal woman?
jordanbpeterson,"Translation ""I've buried my head in the sand because I think we need the reprehensible leftist radicals to win re-election"" which is also not true; quite the contrary."
jordanbpeterson,This is big deal. Are congratulations in order @VivekGRamaswamy at @StriveFunds ? If you don't know about @StriveFunds look them up. You'll get it...
jordanbpeterson,Are the cracks finally appearing? When the tide turns @JustinTrudeau which it will the long knives will quickly be wielded by your feckless compatriots.
jordanbpeterson,Envy of the minority who dare to be successful.
jordanbpeterson,What a surprise! The leader of the Venezuelan socialist paradise providing safe haven for brutal Iranian faux-religious thigs.
jordanbpeterson,CBC reported that MAID requires organ donation acceptance https://t.co/F5A6prvq28
jordanbpeterson,And this: https://t.co/75qd6vz41s
jordanbpeterson,Think for a second. Why would we mix the trolls in with the real people? Think about what that enables? I didn't say they should be banned. I said they should be SEPARATED FROM VERIFiED PEOPLE.
jordanbpeterson,And they're doing it purposefully and consciously for the LULz.
jordanbpeterson,Because they're poisoning the landscape of public discourse and polarizing the social world. That's why. Really.
jordanbpeterson,Cliche.
jordanbpeterson,More yet: https://t.co/haWqWcQkmy
jordanbpeterson,"More troll psychopath research: I'm not making this up, boys and girls: https://t.co/haWqWcQkmy"
jordanbpeterson,A little more on the Dark Tetrad cluster: not the association with criminality and suicidality: https://t.co/pfZ3P5Pacv
jordanbpeterson,Care to chime in @JonHaidt @jean_twenge ?
jordanbpeterson,"The correlation is so large that anyone posting anonymously has to ask themselves seriously: narcissist with psychopathic features, or hero? And there are damn few heroes.  Not none. But they're rare."
jordanbpeterson,"10x as large as a typical personality/behaviour correlation: accounting for MOST of the variation in online psychopathological behaviour. This is, to repeat, not typical."
jordanbpeterson,"This is an exceptionally large effect, by the way, linking psychopathy to online  troll demon behaviour: https://t.co/P22z61cKvO"
jordanbpeterson,How are we going to deal with this: https://t.co/DIrCPHWYv0
jordanbpeterson,"But this is a thoughtful thread. Listen, freedom fighters: don't underestimate the danger of the Dark Tetrad types."
jordanbpeterson,Most anonymous accounts are counterproductive. And I never said they should be banned. I merely said that the anonymous accounts should be separated from the real people.
jordanbpeterson,"Do you want to be warm, fed, mobile and sensible, environmentally and economically or do you want to freeze and starve in the dark while making the planet worse? @BjornLomborg could help you decide..."
jordanbpeterson,Get 'em when they're young...https://t.co/97k1pjeqrj
jordanbpeterson,You're missing the point. Some anonymous accounts are heroic. Most favour Dark Tetrad personality types. The latter pose an extreme threat to social integrity. Truly.
jordanbpeterson,"You are so utterly pathetic @globeandmail: ""rethink cheating"" the mantra of pride-obsessed hedonistic narcissists claiming as always the moral high ground"
jordanbpeterson,"This is a fine kettle of fish. Why aren't men who identify as women exempt from the draft? They're women, aren't they? @POTUS @VP"
jordanbpeterson,"Why are they ""quote opposite gender toys"" if gender is so immutable that its mismatch requires corrective mutilation? Keep your children far away from such ""physicians."""
jordanbpeterson,And not a moment too soon. I've always detested that whiny infantilized puppet.
jordanbpeterson,Carbs carbs carbs food pyramid corn syrup subsidies
jordanbpeterson,Is it time to start spray-painting the lenses of our ubiquitous CCTV cameras?
jordanbpeterson,"They've backed off a little. But most of the totalitarian infrastructure remains in place. Despite dear Klaus Schwab's claims, the CCP is no model for the rest of the world."
jordanbpeterson,"Canadian trucker convoy organizer Dichter interviewed by The Hill. Canadians won't listen, by large; perhaps the rest of the world will: https://t.co/spfmyKyLjc"
jordanbpeterson,https://t.co/8vpbkoQoHF
jordanbpeterson,Yes!
jordanbpeterson,"""some say"""
jordanbpeterson,You pathetic panderers @globeandmail
jordanbpeterson,Please follow this thread and think.
jordanbpeterson,And @youtube had the gall to slap a Covid warning beneath this: China - Surveillance state or way of the future? | DW Documentary https://t.co/0ts1JlM2qM
jordanbpeterson,Please attend to this thread.
jordanbpeterson,Don't stand so close to me: the Police
jordanbpeterson,"When can we have it, Klaus?"
jordanbpeterson,And so did many children of those who followed his appalling envious self serving ideology.
jordanbpeterson,Peasants get faux consulted by woke moralists.
jordanbpeterson,:)
jordanbpeterson,Complicit physicians terrify the parents of gender dysphoric children with lies about elevated suicide risk if immediate action (ie surgical mutilation) is not forthcoming.
jordanbpeterson,Why be rich and warm when you can be poor and cold and not save the planet?
jordanbpeterson,Congratulations on your book. It's a real accomplishment to be a formally published author.
jordanbpeterson,"https://t.co/Zvd5nPAzQP: ""we have a wonderful user base helping us guide the development of our program"" ⁦@julianpeterson1⁩  https://t.co/KIDCVML3KB"
jordanbpeterson,Oh oh @yoyoel it looks like the chickens may yet come home to roost.
jordanbpeterson,"Steve, Steve... it's ""climate change"" not global warming."
